id,round,match_date,year,home_away,opponent,team_quarter_scores,team_score,opponent_quarter_scores,opponent_score,result,margin,venue,crowd,team_goals_kicked,team_behinds,opponent_goals_kicked,opponent_behinds,team,venue_state,win_flag,is_home,team_home_state,is_interstate_travel,round_order,team_winrate_last3,team_winrate_last5,team_winrate_last10,team_avgmargin_last3,team_avgmargin_last5,team_avgmargin_last10,team_streak_entering,days_since_last_game,season_winrate_to_date,ladder_rank_to_date,h2h_winrate_vs_opp,h2h_games_played
7463,12,2010-06-13,2010,H,West Coast Eagles,6.1 11.5 16.11 19.12,126,2.3 3.5 7.6 11.11,77,W,49,Melbourne Cricket Ground,30870.0,19,12,11,11,Richmond Tigers,VIC,1,1,VIC,0,12,0.3333333333333333,0.2,0.1,-8.666666666666666,-15.8,-40.8,-1,9.0,0.09090909090909091,16.0,0.38235294117647056,34
8061,12,2010-06-13,2010,A,Fremantle Dockers,4.2 8.6 11.7 12.13,85,2.1 4.5 7.6 10.7,67,W,18,Domain Stadium,37569.0,12,13,10,7,St Kilda Saints,WA,1,0,VIC,1,12,1.0,0.6,0.7,40.0,9.4,18.7,3,9.0,0.7272727272727273,2.0,0.5217391304347826,23
9265,12,2010-06-13,2010,A,Richmond Tigers,2.3 3.5 7.6 11.11,77,6.1 11.5 16.11 19.12,126,L,-49,Melbourne Cricket Ground,30870.0,11,11,19,12,West Coast Eagles,VIC,0,0,WA,1,12,0.0,0.4,0.3,-29.333333333333332,-10.2,-14.6,-3,8.0,0.2727272727272727,14.0,0.6176470588235294,34
9860,12,2010-06-13,2010,H,Brisbane Lions,5.6 7.9 13.12 17.19,121,1.1 5.2 6.4 8.8,56,W,65,Marvel Stadium,30831.0,17,19,8,8,Western Bulldogs,VIC,1,1,VIC,0,12,0.3333333333333333,0.6,0.6,17.0,18.6,20.5,-2,7.0,0.5454545454545454,6.0,0.4583333333333333,24
2030,12,2010-06-14,2010,A,Melbourne Demons,4.8 5.10 6.19 9.22,76,3.2 6.3 7.8 11.10,76,D,0,Melbourne Cricket Ground,67454.0,9,22,11,10,Collingwood Magpies,VIC,0,0,VIC,0,12,0.3333333333333333,0.6,0.7,-11.333333333333334,13.6,22.3,1,8.0,0.7272727272727273,2.0,0.5348837209302325,43
6280,12,2010-06-14,2010,H,Collingwood Magpies,3.2 6.3 7.8 11.10,76,4.8 5.10 6.19 9.22,76,D,0,Melbourne Cricket Ground,67454.0,11,10,9,22,Melbourne Demons,VIC,0,1,VIC,0,12,0.3333333333333333,0.2,0.4,-31.333333333333332,-25.4,-3.3,-2,9.0,0.36363636363636365,13.0,0.46511627906976744,43
2641,13,2010-06-18,2010,A,Hawthorn Hawks,3.1 5.6 9.7 13.8,86,5.7 8.9 9.13 14.18,102,L,-16,Melbourne Cricket Ground,54148.0,13,8,14,18,Essendon Bombers,VIC,0,0,VIC,0,13,0.3333333333333333,0.6,0.5,-23.666666666666668,-4.8,-5.2,-2,6.0,0.4166666666666667,10.0,0.54,50
5089,13,2010-06-18,2010,H,Essendon Bombers,5.7 8.9 9.13 14.18,102,3.1 5.6 9.7 13.8,86,W,16,Melbourne Cricket Ground,54148.0,14,18,13,8,Hawthorn Hawks,VIC,1,1,VIC,0,13,1.0,1.0,0.5,20.0,22.6,-3.0,5,6.0,0.5,8.0,0.46,50
842,13,2010-06-19,2010,H,Richmond Tigers,2.4 6.5 8.10 12.14,86,5.2 9.7 10.12 15.15,105,L,-19,The Gabba,28415.0,12,14,15,15,Brisbane Lions,QLD,0,1,QLD,0,13,0.3333333333333333,0.2,0.3,-19.333333333333332,-30.2,-18.5,-2,6.0,0.4166666666666667,10.0,0.47058823529411764,17
1438,13,2010-06-19,2010,H,Fremantle Dockers,0.7 2.12 6.13 12.15,87,2.4 7.4 11.9 14.12,96,L,-9,Marvel Stadium,28869.0,12,15,14,12,Carlton Blues,VIC,0,1,VIC,0,13,0.6666666666666666,0.6,0.6,13.666666666666666,3.4,8.9,-1,8.0,0.5833333333333334,5.0,0.45454545454545453,22
3220,13,2010-06-19,2010,A,Carlton Blues,2.4 7.4 11.9 14.12,96,0.7 2.12 6.13 12.15,87,W,9,Marvel Stadium,28869.0,14,12,12,15,Fremantle Dockers,VIC,1,0,WA,1,13,0.3333333333333333,0.4,0.6,6.666666666666667,4.2,10.3,-2,6.0,0.6666666666666666,3.0,0.5454545454545454,22
7464,13,2010-06-19,2010,A,Brisbane Lions,5.2 9.7 10.12 15.15,105,2.4 6.5 8.10 12.14,86,W,19,The Gabba,28415.0,15,15,12,14,Richmond Tigers,QLD,1,0,VIC,1,13,0.6666666666666666,0.4,0.2,19.333333333333332,4.0,-28.7,1,6.0,0.16666666666666666,16.0,0.47058823529411764,17
5694,13,2010-06-20,2010,H,Port Adelaide Power,4.2 6.7 13.12 19.15,129,3.3 4.6 9.7 14.9,93,W,36,Marvel Stadium,15109.0,19,15,14,9,North Melbourne Kangaroos,VIC,1,1,VIC,0,13,0.6666666666666666,0.6,0.6,-10.333333333333334,-18.4,-13.5,2,9.0,0.5,8.0,0.6956521739130435,23
6877,13,2010-06-20,2010,A,North Melbourne Kangaroos,3.3 4.6 9.7 14.9,93,4.2 6.7 13.12 19.15,129,L,-36,Marvel Stadium,15109.0,14,9,19,15,Port Adelaide Power,VIC,0,0,SA,1,13,0.0,0.0,0.3,-32.0,-24.6,-20.9,-5,8.0,0.4166666666666667,10.0,0.30434782608695654,23
9266,13,2010-06-20,2010,H,Western Bulldogs,3.3 6.5 8.5 9.5,59,3.4 7.8 11.10 17.17,119,L,-60,Domain Stadium,34280.0,9,5,17,17,West Coast Eagles,WA,0,1,WA,0,13,0.0,0.2,0.3,-34.0,-21.6,-19.2,-4,7.0,0.25,14.0,0.6410256410256411,39
9861,13,2010-06-20,2010,A,West Coast Eagles,3.4 7.8 11.10 17.17,119,3.3 6.5 8.5 9.5,59,W,60,Domain Stadium,34280.0,17,17,9,5,Western Bulldogs,WA,1,0,VIC,1,13,0.3333333333333333,0.6,0.6,15.333333333333334,30.8,19.8,1,7.0,0.5833333333333334,5.0,0.3333333333333333,39
3819,13,2010-06-25,2010,A,St Kilda Saints,2.2 6.7 6.7 6.10,46,2.1 4.3 9.6 10.10,70,L,-24,Melbourne Cricket Ground,58208.0,6,10,10,10,Geelong Cats,VIC,0,0,VIC,0,13,1.0,1.0,0.8,49.666666666666664,53.2,49.3,7,13.0,0.8333333333333334,1.0,0.7021276595744681,47
8062,13,2010-06-25,2010,H,Geelong Cats,2.1 4.3 9.6 10.10,70,2.2 6.7 6.7 6.10,46,W,24,Melbourne Cricket Ground,58208.0,10,10,6,10,St Kilda Saints,VIC,1,1,VIC,0,13,1.0,0.8,0.7,34.333333333333336,25.2,10.1,4,12.0,0.75,2.0,0.2978723404255319,47
2031,13,2010-06-26,2010,A,Sydney Swans,3.6 7.11 10.17 13.18,96,2.3 4.4 6.7 10.11,71,W,25,Accor Stadium,43585.0,13,18,10,11,Collingwood Magpies,NSW,1,0,VIC,1,13,0.3333333333333333,0.4,0.6,0.6666666666666666,0.4,22.2,-1,12.0,0.6666666666666666,3.0,0.5581395348837209,43
8655,13,2010-06-26,2010,H,Collingwood Magpies,2.3 4.4 6.7 10.11,71,3.6 7.11 10.17 13.18,96,L,-25,Accor Stadium,43585.0,10,11,13,18,Sydney Swans,NSW,0,1,NSW,0,13,0.6666666666666666,0.4,0.6,15.0,-6.0,7.0,2,14.0,0.5833333333333334,5.0,0.4418604651162791,43
246,13,2010-06-27,2010,H,Melbourne Demons,4.6 9.10 10.19 16.21,117,1.3 3.5 8.6 11.7,73,W,44,AAMI Stadium,34422.0,16,21,11,7,Adelaide Crows,SA,1,1,SA,0,13,0.3333333333333333,0.4,0.3,-23.666666666666668,-13.6,-15.4,-1,15.0,0.25,14.0,0.6428571428571429,28
6281,13,2010-06-27,2010,A,Adelaide Crows,1.3 3.5 8.6 11.7,73,4.6 9.10 10.19 16.21,117,L,-44,AAMI Stadium,34422.0,11,7,16,21,Melbourne Demons,SA,0,0,VIC,1,13,0.0,0.2,0.4,-31.666666666666668,-24.6,-3.2,-3,13.0,0.3333333333333333,13.0,0.35714285714285715,28
843,14,2010-07-01,2010,A,Carlton Blues,4.5 5.7 8.8 9.11,65,2.4 8.9 12.9 18.12,120,L,-55,Marvel Stadium,35623.0,9,11,18,12,Brisbane Lions,VIC,0,0,QLD,1,14,0.0,0.2,0.2,-28.333333333333332,-17.8,-23.1,-3,12.0,0.38461538461538464,10.0,0.5714285714285714,21
1439,14,2010-07-01,2010,H,Brisbane Lions,2.4 8.9 12.9 18.12,120,4.5 5.7 8.8 9.11,65,W,55,Marvel Stadium,35623.0,18,12,9,11,Carlton Blues,VIC,1,1,VIC,0,14,0.3333333333333333,0.4,0.6,1.0,-3.6,10.0,-2,12.0,0.5384615384615384,6.0,0.42857142857142855,21
5090,14,2010-07-02,2010,H,Western Bulldogs,3.1 7.1 8.6 12.7,79,4.1 7.3 9.5 11.10,76,W,3,Melbourne Cricket Ground,47454.0,12,7,11,10,Hawthorn Hawks,VIC,1,1,VIC,0,14,1.0,1.0,0.6,24.666666666666668,25.2,0.2,6,14.0,0.5384615384615384,6.0,0.5217391304347826,46
9862,14,2010-07-02,2010,A,Hawthorn Hawks,4.1 7.3 9.5 11.10,76,3.1 7.1 8.6 12.7,79,L,-3,Melbourne Cricket Ground,47454.0,11,10,12,7,Western Bulldogs,VIC,0,0,VIC,0,14,0.6666666666666666,0.6,0.6,38.333333333333336,35.2,24.2,2,12.0,0.6153846153846154,5.0,0.43478260869565216,46
247,14,2010-07-03,2010,H,Essendon Bombers,7.1 12.5 15.7 19.10,124,1.3 2.4 4.8 5.10,40,W,84,AAMI Stadium,37296.0,19,10,5,10,Adelaide Crows,SA,1,1,SA,0,14,0.6666666666666666,0.6,0.4,6.666666666666667,-3.0,-9.4,1,6.0,0.3076923076923077,13.0,0.4642857142857143,28
2032,14,2010-07-03,2010,H,West Coast Eagles,6.5 9.7 18.9 20.15,135,0.2 4.4 5.8 7.10,52,W,83,Marvel Stadium,38781.0,20,15,7,10,Collingwood Magpies,VIC,1,1,VIC,0,14,0.6666666666666666,0.4,0.7,11.666666666666666,-1.8,27.5,1,7.0,0.6923076923076923,3.0,0.3888888888888889,36
2642,14,2010-07-03,2010,A,Adelaide Crows,1.3 2.4 4.8 5.10,40,7.1 12.5 15.7 19.10,124,L,-84,AAMI Stadium,37296.0,5,10,19,10,Essendon Bombers,SA,0,0,VIC,1,14,0.0,0.4,0.4,-32.0,-10.4,-8.8,-3,15.0,0.38461538461538464,10.0,0.5357142857142857,28
3221,14,2010-07-03,2010,H,Port Adelaide Power,5.4 8.7 12.11 17.13,115,1.1 7.3 7.7 8.10,58,W,57,Domain Stadium,32442.0,17,13,8,10,Fremantle Dockers,WA,1,1,WA,0,14,0.3333333333333333,0.6,0.6,-10.666666666666666,13.2,10.5,1,14.0,0.6923076923076923,3.0,0.3333333333333333,21
6878,14,2010-07-03,2010,A,Fremantle Dockers,1.1 7.3 7.7 8.10,58,5.4 8.7 12.11 17.13,115,L,-57,Domain Stadium,32442.0,8,10,17,13,Port Adelaide Power,WA,0,0,SA,1,14,0.0,0.0,0.3,-28.333333333333332,-26.6,-21.8,-6,13.0,0.38461538461538464,10.0,0.6666666666666666,21
9267,14,2010-07-03,2010,A,Collingwood Magpies,0.2 4.4 5.8 7.10,52,6.5 9.7 18.9 20.15,135,L,-83,Marvel Stadium,38781.0,7,10,20,15,West Coast Eagles,VIC,0,0,WA,1,14,0.0,0.0,0.3,-44.333333333333336,-39.4,-22.7,-5,13.0,0.23076923076923078,15.0,0.5833333333333334,36
3820,14,2010-07-04,2010,H,North Melbourne Kangaroos,5.3 8.4 12.9 14.14,98,2.2 4.5 5.6 9.9,63,W,35,GMHBA Stadium,25159.0,14,14,9,9,Geelong Cats,VIC,1,1,VIC,0,14,0.6666666666666666,0.8,0.8,23.666666666666668,32.2,47.6,-1,9.0,0.7692307692307693,1.0,0.54,50
6282,14,2010-07-04,2010,A,St Kilda Saints,3.3 5.7 8.9 9.11,65,3.4 8.5 11.7 15.10,100,L,-35,Marvel Stadium,31993.0,9,11,15,10,Melbourne Demons,VIC,0,0,VIC,0,14,0.0,0.2,0.3,-28.333333333333332,-27.6,-9.2,-4,7.0,0.3076923076923077,13.0,0.5581395348837209,43
5695,14,2010-07-04,2010,A,Geelong Cats,2.2 4.5 5.6 9.9,63,5.3 8.4 12.9 14.14,98,L,-35,GMHBA Stadium,25159.0,9,9,14,14,North Melbourne Kangaroos,VIC,0,0,VIC,0,14,1.0,0.6,0.6,22.0,-13.0,-12.4,3,14.0,0.5384615384615384,6.0,0.46,50
7465,14,2010-07-04,2010,H,Sydney Swans,3.0 5.0 9.3 14.5,89,3.3 6.6 10.11 12.13,85,W,4,Melbourne Cricket Ground,39386.0,14,5,12,13,Richmond Tigers,VIC,1,1,VIC,0,14,0.6666666666666666,0.6,0.3,10.0,8.4,-21.3,2,15.0,0.23076923076923078,15.0,0.425531914893617,47
8063,14,2010-07-04,2010,H,Melbourne Demons,3.4 8.5 11.7 15.10,100,3.3 5.7 8.9 9.11,65,W,35,Marvel Stadium,31993.0,15,10,9,11,St Kilda Saints,VIC,1,1,VIC,0,14,1.0,1.0,0.7,26.666666666666668,32.4,9.7,5,9.0,0.7692307692307693,1.0,0.4418604651162791,43
8656,14,2010-07-04,2010,A,Richmond Tigers,3.3 6.6 10.11 12.13,85,3.0 5.0 9.3 14.5,89,L,-4,Melbourne Cricket Ground,39386.0,12,13,14,5,Sydney Swans,VIC,0,0,NSW,1,14,0.6666666666666666,0.4,0.5,7.333333333333333,-3.4,-1.0,-1,8.0,0.5384615384615384,6.0,0.574468085106383,47
2033,15,2010-07-09,2010,A,Port Adelaide Power,0.1 7.5 10.8 16.9,105,5.3 7.5 10.7 12.7,79,W,26,AAMI Stadium,24260.0,16,9,12,7,Collingwood Magpies,SA,1,0,VIC,1,15,0.6666666666666666,0.6,0.7,36.0,22.0,29.4,2,6.0,0.7142857142857143,3.0,0.5,18
6879,15,2010-07-09,2010,H,Collingwood Magpies,5.3 7.5 10.7 12.7,79,0.1 7.5 10.8 16.9,105,L,-26,AAMI Stadium,24260.0,12,7,16,9,Port Adelaide Power,SA,0,1,SA,0,15,0.0,0.0,0.3,-43.666666666666664,-37.8,-18.0,-7,6.0,0.35714285714285715,10.0,0.5,18
248,15,2010-07-10,2010,A,West Coast Eagles,4.3 6.9 10.12 17.15,117,2.2 7.5 10.9 14.11,95,W,22,Domain Stadium,26976.0,17,15,14,11,Adelaide Crows,WA,1,0,SA,1,15,0.6666666666666666,0.6,0.5,27.0,11.4,3.8,2,7.0,0.35714285714285715,10.0,0.45454545454545453,33
844,15,2010-07-10,2010,H,St Kilda Saints,3.1 6.1 7.3 10.5,65,3.1 3.3 7.7 11.13,79,L,-14,The Gabba,29329.0,10,5,11,13,Brisbane Lions,QLD,0,1,QLD,0,15,0.0,0.2,0.1,-46.333333333333336,-26.4,-30.8,-4,9.0,0.35714285714285715,10.0,0.6363636363636364,22
3222,15,2010-07-10,2010,A,Richmond Tigers,5.5 8.9 8.13 11.15,81,5.1 7.4 10.8 15.10,100,L,-19,Marvel Stadium,25707.0,11,15,15,10,Fremantle Dockers,VIC,0,0,WA,1,15,0.6666666666666666,0.6,0.7,16.0,17.2,17.7,2,7.0,0.7142857142857143,3.0,0.43478260869565216,23
3821,15,2010-07-10,2010,H,Hawthorn Hawks,3.3 5.6 8.8 12.13,85,4.4 6.7 8.14 11.17,83,W,2,Melbourne Cricket Ground,69220.0,12,13,11,17,Geelong Cats,VIC,1,1,VIC,0,15,0.6666666666666666,0.8,0.8,27.333333333333332,32.0,41.6,1,6.0,0.7857142857142857,1.0,0.3541666666666667,48
5091,15,2010-07-10,2010,A,Geelong Cats,4.4 6.7 8.14 11.17,83,3.3 5.6 8.8 12.13,85,L,-2,Melbourne Cricket Ground,69220.0,11,17,12,13,Hawthorn Hawks,VIC,0,0,VIC,0,15,1.0,1.0,0.7,22.0,15.8,6.9,7,8.0,0.5714285714285714,5.0,0.6458333333333334,48
7466,15,2010-07-10,2010,H,Fremantle Dockers,5.1 7.4 10.8 15.10,100,5.5 8.9 8.13 11.15,81,W,19,Marvel Stadium,25707.0,15,10,11,15,Richmond Tigers,VIC,1,1,VIC,0,15,1.0,0.8,0.4,24.0,16.2,-15.4,3,6.0,0.2857142857142857,14.0,0.5652173913043478,23
8064,15,2010-07-10,2010,A,Brisbane Lions,3.1 3.3 7.7 11.13,79,3.1 6.1 7.3 10.5,65,W,14,The Gabba,29329.0,11,13,10,5,St Kilda Saints,QLD,1,0,VIC,1,15,1.0,1.0,0.7,25.666666666666668,32.4,11.7,6,6.0,0.7857142857142857,1.0,0.36363636363636365,22
9268,15,2010-07-10,2010,H,Adelaide Crows,2.2 7.5 10.9 14.11,95,4.3 6.9 10.12 17.15,117,L,-22,Domain Stadium,26976.0,14,11,17,15,West Coast Eagles,WA,0,1,WA,0,15,0.0,0.0,0.2,-64.0,-49.0,-33.3,-6,7.0,0.21428571428571427,16.0,0.5454545454545454,33
1440,15,2010-07-11,2010,H,Western Bulldogs,1.5 4.5 6.8 8.10,58,4.2 10.4 16.4 20.6,126,L,-68,Marvel Stadium,37517.0,8,10,20,6,Carlton Blues,VIC,0,1,VIC,0,15,0.3333333333333333,0.6,0.6,5.666666666666667,17.4,10.7,1,10.0,0.5714285714285714,5.0,0.5365853658536586,41
2643,15,2010-07-11,2010,A,Melbourne Demons,3.4 4.10 8.16 14.19,103,6.2 10.6 14.7 19.8,122,L,-19,Melbourne Cricket Ground,49203.0,14,19,19,8,Essendon Bombers,VIC,0,0,VIC,0,15,0.0,0.2,0.4,-57.0,-34.2,-14.9,-4,8.0,0.35714285714285715,10.0,0.7209302325581395,43
6283,15,2010-07-11,2010,H,Essendon Bombers,6.2 10.6 14.7 19.8,122,3.4 4.10 8.16 14.19,103,W,19,Melbourne Cricket Ground,49203.0,19,8,14,19,Melbourne Demons,VIC,1,1,VIC,0,15,0.0,0.0,0.2,-26.333333333333332,-34.8,-18.2,-5,7.0,0.2857142857142857,14.0,0.27906976744186046,43
5696,15,2010-07-11,2010,A,Sydney Swans,2.3 4.7 5.9 7.13,55,5.4 8.6 8.9 12.13,85,L,-30,Sydney Cricket Ground,23856.0,7,13,12,13,North Melbourne Kangaroos,NSW,0,0,VIC,1,15,0.6666666666666666,0.6,0.6,10.0,-6.0,-11.9,-1,7.0,0.5,8.0,0.5555555555555556,45
8657,15,2010-07-11,2010,H,North Melbourne Kangaroos,5.4 8.6 8.9 12.13,85,2.3 4.7 5.9 7.13,55,W,30,Sydney Cricket Ground,23856.0,12,13,7,13,Sydney Swans,NSW,1,1,NSW,0,15,0.3333333333333333,0.4,0.4,3.0,3.2,-5.4,-2,7.0,0.5,8.0,0.4222222222222222,45
9863,15,2010-07-11,2010,A,Carlton Blues,4.2 10.4 16.4 20.6,126,1.5 4.5 6.8 8.10,58,W,68,Marvel Stadium,37517.0,20,6,8,10,Western Bulldogs,VIC,1,0,VIC,0,15,0.6666666666666666,0.4,0.6,40.666666666666664,20.6,26.1,-1,9.0,0.5714285714285714,5.0,0.43902439024390244,41
249,16,2010-07-16,2010,H,Geelong Cats,2.3 4.3 8.8 11.8,74,3.1 5.3 7.3 9.9,63,W,11,AAMI Stadium,41195.0,11,8,9,9,Adelaide Crows,SA,1,1,SA,0,16,1.0,0.8,0.6,50.0,25.2,10.9,3,6.0,0.4,10.0,0.4827586206896552,29
3822,16,2010-07-16,2010,A,Adelaide Crows,3.1 5.3 7.3 9.9,63,2.3 4.3 8.8 11.8,74,L,-11,AAMI Stadium,41195.0,9,9,11,8,Geelong Cats,SA,0,0,VIC,1,16,0.6666666666666666,0.8,0.9,4.333333333333333,21.6,45.4,2,6.0,0.8,1.0,0.5172413793103449,29
845,16,2010-07-17,2010,A,Hawthorn Hawks,1.0 4.0 6.0 7.1,43,7.3 9.6 16.12 17.16,118,L,-75,UTAS Stadium,16690.0,7,1,17,16,Brisbane Lions,TAS,0,0,QLD,1,16,0.0,0.0,0.1,-29.333333333333332,-30.8,-27.2,-5,7.0,0.3333333333333333,11.0,0.5909090909090909,22
2034,16,2010-07-17,2010,H,St Kilda Saints,4.4 7.7 11.7 15.10,100,1.4 3.5 4.11 6.16,52,W,48,Melbourne Cricket Ground,81386.0,15,10,6,16,Collingwood Magpies,VIC,1,1,VIC,0,16,1.0,0.8,0.7,44.666666666666664,28.8,25.5,3,8.0,0.7333333333333333,3.0,0.5869565217391305,46
2644,16,2010-07-17,2010,H,West Coast Eagles,4.2 8.7 10.11 14.16,100,4.5 10.9 16.11 20.12,132,L,-32,Marvel Stadium,26991.0,14,16,20,12,Essendon Bombers,VIC,0,1,VIC,0,16,0.0,0.0,0.4,-39.666666666666664,-39.8,-10.3,-5,6.0,0.3333333333333333,11.0,0.5609756097560976,41
5092,16,2010-07-17,2010,H,Brisbane Lions,7.3 9.6 16.12 17.16,118,1.0 4.0 6.0 7.1,43,W,75,UTAS Stadium,16690.0,17,16,7,1,Hawthorn Hawks,TAS,1,1,VIC,0,16,0.6666666666666666,0.8,0.7,5.666666666666667,15.0,7.9,-1,7.0,0.5333333333333333,6.0,0.4090909090909091,22
6880,16,2010-07-17,2010,A,Western Bulldogs,5.1 6.2 7.2 7.5,47,2.3 6.6 10.9 12.11,83,L,-36,TIO Stadium,10108.0,7,5,12,11,Port Adelaide Power,NT,0,0,SA,1,16,0.0,0.0,0.2,-39.666666666666664,-33.6,-21.6,-8,8.0,0.3333333333333333,11.0,0.6111111111111112,18
8065,16,2010-07-17,2010,A,Collingwood Magpies,1.4 3.5 4.11 6.16,52,4.4 7.7 11.7 15.10,100,L,-48,Melbourne Cricket Ground,81386.0,6,16,15,10,St Kilda Saints,VIC,0,0,VIC,0,16,1.0,1.0,0.8,24.333333333333332,25.8,14.1,7,7.0,0.8,1.0,0.391304347826087,46
9269,16,2010-07-17,2010,A,Essendon Bombers,4.5 10.9 16.11 20.12,132,4.2 8.7 10.11 14.16,100,W,32,Marvel Stadium,26991.0,20,12,14,16,West Coast Eagles,VIC,1,0,WA,1,16,0.0,0.0,0.2,-55.0,-47.6,-30.3,-7,7.0,0.2,16.0,0.43902439024390244,41
9864,16,2010-07-17,2010,H,Port Adelaide Power,2.3 6.6 10.9 12.11,83,5.1 6.2 7.2 7.5,47,W,36,TIO Stadium,10108.0,12,11,7,5,Western Bulldogs,NT,1,1,VIC,0,16,0.6666666666666666,0.6,0.6,41.666666666666664,36.0,28.0,1,6.0,0.6,5.0,0.3888888888888889,18
1441,16,2010-07-18,2010,H,Sydney Swans,1.0 3.1 8.3 10.8,68,6.3 10.6 14.9 16.11,107,L,-39,Marvel Stadium,31915.0,10,8,16,11,Carlton Blues,VIC,0,1,VIC,0,16,0.3333333333333333,0.4,0.5,-7.333333333333333,-2.0,0.3,-1,7.0,0.5333333333333333,6.0,0.46511627906976744,43
3223,16,2010-07-18,2010,H,Melbourne Demons,6.3 9.8 10.10 11.16,82,1.2 3.5 9.8 10.11,71,W,11,Domain Stadium,32816.0,11,16,10,11,Fremantle Dockers,WA,1,1,WA,0,16,0.6666666666666666,0.4,0.6,15.666666666666666,1.2,11.9,-1,8.0,0.6666666666666666,4.0,0.52,25
6284,16,2010-07-18,2010,A,Fremantle Dockers,1.2 3.5 9.8 10.11,71,6.3 9.8 10.10 11.16,82,L,-11,Domain Stadium,32816.0,10,11,11,16,Melbourne Demons,WA,0,0,VIC,1,16,0.3333333333333333,0.2,0.2,-20.0,-20.2,-21.3,1,7.0,0.3333333333333333,11.0,0.48,25
5697,16,2010-07-18,2010,A,Richmond Tigers,2.4 6.9 11.12 15.13,103,1.5 4.7 4.8 7.11,53,W,50,Melbourne Cricket Ground,42723.0,15,13,7,11,North Melbourne Kangaroos,VIC,1,0,VIC,0,16,0.3333333333333333,0.6,0.5,-9.666666666666666,0.2,-16.1,-2,7.0,0.4666666666666667,9.0,0.6590909090909091,44
7467,16,2010-07-18,2010,H,North Melbourne Kangaroos,1.5 4.7 4.8 7.11,53,2.4 6.9 11.12 15.13,103,L,-50,Melbourne Cricket Ground,42723.0,7,11,15,13,Richmond Tigers,VIC,0,1,VIC,0,16,1.0,0.8,0.5,14.0,10.6,-9.6,4,8.0,0.3333333333333333,11.0,0.3181818181818182,44
8658,16,2010-07-18,2010,A,Carlton Blues,6.3 10.6 14.9 16.11,107,1.0 3.1 8.3 10.8,68,W,39,Marvel Stadium,31915.0,16,11,10,8,Sydney Swans,VIC,1,0,NSW,1,16,0.3333333333333333,0.6,0.4,0.3333333333333333,9.6,-7.6,1,7.0,0.5333333333333333,6.0,0.5348837209302325,43
5093,17,2010-07-23,2010,A,St Kilda Saints,4.1 6.5 10.7 13.9,87,4.0 7.0 11.1 14.3,87,D,0,Marvel Stadium,49373.0,13,9,14,3,Hawthorn Hawks,VIC,0,0,VIC,0,17,0.6666666666666666,0.8,0.8,25.333333333333332,27.8,19.7,1,6.0,0.5625,6.0,0.627906976744186,43
8066,17,2010-07-23,2010,H,Hawthorn Hawks,4.0 7.0 11.1 14.3,87,4.1 6.5 10.7 13.9,87,D,0,Marvel Stadium,49373.0,14,3,13,9,St Kilda Saints,VIC,0,1,VIC,0,17,0.6666666666666666,0.8,0.7,0.3333333333333333,8.6,9.0,-1,6.0,0.75,1.0,0.37209302325581395,43
846,17,2010-07-24,2010,A,Geelong Cats,0.3 4.6 6.8 9.10,64,5.2 10.4 16.8 19.13,127,L,-63,GMHBA Stadium,24508.0,9,10,19,13,Brisbane Lions,VIC,0,0,QLD,1,17,0.0,0.0,0.1,-48.0,-45.6,-32.7,-6,7.0,0.3125,11.0,0.6190476190476191,21
1442,17,2010-07-24,2010,A,West Coast Eagles,2.5 4.7 11.16 15.19,109,3.3 8.9 10.11 11.17,83,W,26,Domain Stadium,35925.0,15,19,11,17,Carlton Blues,WA,1,0,VIC,1,17,0.3333333333333333,0.2,0.5,-17.333333333333332,-18.0,1.7,-2,6.0,0.5,8.0,0.5294117647058824,34
2035,17,2010-07-24,2010,H,Richmond Tigers,6.1 11.3 15.10 19.13,127,2.2 4.4 6.7 6.9,45,W,82,Melbourne Cricket Ground,66727.0,19,13,6,9,Collingwood Magpies,VIC,1,1,VIC,0,17,1.0,0.8,0.7,52.333333333333336,36.4,25.0,4,7.0,0.75,1.0,0.5476190476190477,42
2645,17,2010-07-24,2010,A,North Melbourne Kangaroos,5.3 9.8 13.11 18.14,122,3.5 8.5 13.8 18.11,119,W,3,Marvel Stadium,30330.0,18,14,18,11,Essendon Bombers,VIC,1,0,VIC,0,17,0.0,0.0,0.3,-45.0,-44.4,-17.8,-6,7.0,0.3125,11.0,0.5121951219512195,41
3823,17,2010-07-24,2010,H,Brisbane Lions,5.2 10.4 16.8 19.13,127,0.3 4.6 6.8 9.10,64,W,63,GMHBA Stadium,24508.0,19,13,9,10,Geelong Cats,VIC,1,1,VIC,0,17,0.6666666666666666,0.6,0.8,8.666666666666666,14.6,33.5,-1,8.0,0.75,1.0,0.38095238095238093,21
5698,17,2010-07-24,2010,H,Essendon Bombers,3.5 8.5 13.8 18.11,119,5.3 9.8 13.11 18.14,122,L,-3,Marvel Stadium,30330.0,18,11,18,14,North Melbourne Kangaroos,VIC,0,1,VIC,0,17,0.3333333333333333,0.6,0.5,-5.0,10.0,-13.7,1,6.0,0.5,8.0,0.4878048780487805,41
